Date,1M_N,2M_N,3M_N,4M_N,6M_N,9M_N,1Y_N,1.5Y_N,2Y_N,2.5Y_N,3Y_N,4Y_N,5Y_N,7Y_N,8Y_N,10Y_N,,,,,,,,,,,,,,,,,,,,,
2007-07-06,11.4412,11.4412,11.4145,11.2810,11.1383,10.9485,10.8149,10.6908,10.7077,10.7473,10.7605,10.7690,10.7535,10.7132,10.7025,10.6876,,,,,,,,,,,,,,,,,,,,,
2007-07-09,11.4412,11.4412,11.4059,11.2757,11.1339,10.9457,10.8135,10.6909,10.7078,10.7475,10.7607,10.7689,10.7535,10.7131,10.7025,10.6876,,,,,,,,,,,,,,,,,,,,,
2007-07-10,11.4389,11.4389,11.3946,11.2662,11.1257,10.9530,10.8356,10.7373,10.7801,10.8200,10.8509,10.8313,10.8210,10.8077,10.7811,10.7439,,,,,,,,,,,,,,,,,,,,,
2007-07-11,11.4023,11.4023,11.3514,11.2306,11.0935,10.9145,10.8056,10.7105,10.7374,10.7796,10.7863,10.7886,10.7818,10.7077,10.6728,10.6240,,,,,,,,,,,,,,,,,,,,,
2007-07-12,11.3696,11.3696,11.3085,11.1864,11.0427,10.8499,10.7353,10.6320,10.6590,10.6880,10.7009,10.6973,10.6695,10.6156,10.5827,10.5365,,,,,,,,,,,,,,,,,,,,,
2007-07-13,11.3601,11.3601,11.2940,11.1804,11.0398,10.8436,10.7281,10.6057,10.6291,10.6369,10.6541,10.6428,10.6184,10.5496,10.5220,10.4834,,,,,,,,,,,,,,,,,,,,,
2007-07-16,11.3503,11.3503,11.2758,11.1641,11.0296,10.8584,10.7499,10.6432,10.6663,10.6885,10.7113,10.6914,10.6663,10.5977,10.5806,10.5566,,,,,,,,,,,,,,,,,,,,,
2007-07-17,11.3173,11.3173,11.2362,11.1289,10.9974,10.8333,10.7240,10.6092,10.6345,10.6500,10.6607,10.6443,10.6250,10.5759,10.5595,10.5366,,,,,,,,,,,,,,,,,,,,,
2007-07-18,11.2977,11.2977,11.2076,11.1013,10.9721,10.8178,10.7133,10.6189,10.6488,10.6665,10.6867,10.6627,10.6274,10.5851,10.5704,10.5499,,,,,,,,,,,,,,,,,,,,,
2007-07-19,11.2805,11.2805,11.1985,11.1115,11.0007,10.8699,10.7942,10.7569,10.7725,10.8000,10.8189,10.8109,10.7927,10.7679,10.7514,10.7284,,,,,,,,,,,,,,,,,,,,,
2007-07-20,11.2896,11.2896,11.2045,11.1227,11.0186,10.9000,10.8345,10.7789,10.8020,10.8405,10.8666,10.8424,10.8232,10.8026,10.7888,10.7695,,,,,,,,,,,,,,,,,,,,,
2007-07-23,11.2803,11.2803,11.1861,11.1038,11.0023,10.8982,10.8420,10.7846,10.8151,10.8446,10.8621,10.8400,10.8248,10.8121,10.7930,10.7664,,,,,,,,,,,,,,,,,,,,,
2007-07-24,11.2804,11.2804,11.1832,11.1055,11.0079,10.9181,10.8863,10.8540,10.9172,10.9590,10.9887,10.9728,10.9455,10.9496,10.9354,10.9156,,,,,,,,,,,,,,,,,,,,,
2007-07-25,11.2814,11.2814,11.1745,11.0960,11.0034,10.9239,10.8937,10.8781,10.9310,11.0012,11.0204,10.9848,10.9449,10.9345,10.9323,10.9291,,,,,,,,,,,,,,,,,,,,,
2007-07-26,11.2996,11.2996,11.2230,11.1712,11.1165,11.0866,11.0895,11.1326,11.2413,11.3481,11.4072,11.4435,11.4278,11.3650,11.3447,11.3162,,,,,,,,,,,,,,,,,,,,,
2007-07-27,11.3030,11.3030,11.2062,11.1457,11.0776,11.0303,11.0324,11.0216,11.1148,11.1567,11.1994,11.2059,11.1895,11.1824,11.1661,11.1434,,,,,,,,,,,,,,,,,,,,,
2007-07-30,11.3003,11.3003,11.1975,11.1380,11.0672,11.0083,10.9841,10.9786,11.0546,11.1012,11.1263,11.1495,11.1408,11.1208,11.1063,11.0859,,,,,,,,,,,,,,,,,,,,,
2007-07-31,11.3124,11.3124,11.2008,11.1409,11.0729,11.0125,10.9803,10.9937,11.0662,11.1241,11.1568,11.1720,11.1739,11.1591,11.1461,11.1278,,,,,,,,,,,,,,,,,,,,,
2007-08-01,11.3098,11.3098,11.2036,11.1506,11.0923,11.0570,11.0601,11.0930,11.2055,11.2707,11.3250,11.3486,11.3557,11.3519,11.3352,11.3118,,,,,,,,,,,,,,,,,,,,,
2007-08-02,11.2906,11.2831,11.1813,11.1304,11.0693,11.0232,11.0154,11.0487,11.1474,11.2285,11.2697,11.3096,11.3191,11.3318,11.3272,11.3208,,,,,,,,,,,,,,,,,,,,,
2007-08-03,11.2900,11.2782,11.1994,11.1600,11.1113,11.0969,11.1291,11.1888,11.3131,11.3958,11.4567,11.4733,11.4892,11.5253,11.5063,11.4797,,,,,,,,,,,,,,,,,,,,,
2007-08-06,11.3112,11.2930,11.2142,11.1749,11.1235,11.1029,11.1273,11.2140,11.3529,11.4429,11.4778,11.5429,11.5065,11.4879,11.4724,11.4507,,,,,,,,,,,,,,,,,,,,,
2007-08-07,11.3074,11.2826,11.2040,11.1647,11.1082,11.0758,11.0847,11.1424,11.2585,11.3481,11.3933,11.4025,11.3778,11.3857,11.3840,11.3815,,,,,,,,,,,,,,,,,,,,,
2007-08-08,11.2914,11.2544,11.1632,11.1176,11.0611,11.0312,11.0297,11.0631,11.1725,11.2460,11.3004,11.2974,11.3166,11.3284,11.3034,11.2686,,,,,,,,,,,,,,,,,,,,,
2007-08-09,11.3018,11.2650,11.1914,11.1547,11.1058,11.0930,11.1339,11.2026,11.3638,11.4483,11.5245,11.5287,11.5281,11.5650,11.5720,11.5818,,,,,,,,,,,,,,,,,,,,,
2007-08-10,11.3010,11.2666,11.2093,11.1806,11.1419,11.1240,11.1509,11.2378,11.3667,11.4801,11.5182,11.5376,11.5138,11.4971,11.4892,11.4782,,,,,,,,,,,,,,,,,,,,,
2007-08-13,11.2949,11.2521,11.1916,11.1613,11.1111,11.0903,11.1091,11.1939,11.3320,11.4254,11.4808,11.4731,11.4598,11.4589,11.4581,11.4570,,,,,,,,,,,,,,,,,,,,,
2007-08-14,11.3157,11.2719,11.2185,11.1918,11.1746,11.1829,11.2260,11.3654,11.5162,11.6102,11.6743,11.6481,11.6164,11.6004,11.5892,11.5735,,,,,,,,,,,,,,,,,,,,,
2007-08-15,11.3357,11.3059,11.2742,11.2584,11.2528,11.2932,11.3584,11.5741,11.7786,11.9008,11.9969,11.9451,11.9428,11.9516,11.9427,11.9302,,,,,,,,,,,,,,,,,,,,,
2007-08-16,11.3658,11.3903,11.4134,11.4250,11.6071,11.8230,12.0147,12.4039,12.6904,12.7159,12.8846,12.9150,12.9264,12.8989,12.8865,12.8691,,,,,,,,,,,,,,,,,,,,,
2007-08-17,11.3654,11.3561,11.3483,11.3444,11.4259,11.5367,11.6665,11.8887,12.0534,12.2123,12.3205,12.3140,12.2748,12.2846,12.2715,12.2530,,,,,,,,,,,,,,,,,,,,,
2007-08-20,11.3710,11.3729,11.3743,11.3750,11.4692,11.6005,11.7425,12.0263,12.2145,12.3361,12.4417,12.4275,12.3736,12.3713,12.3679,12.3632,,,,,,,,,,,,,,,,,,,,,
2007-08-21,11.3684,11.3608,11.3557,11.3531,11.4528,11.6049,11.7436,12.0447,12.2322,12.4330,12.5597,12.5529,12.5571,12.5867,12.5872,12.5880,,,,,,,,,,,,,,,,,,,,,
2007-08-22,11.3402,11.3318,11.3267,11.3242,11.3969,11.5279,11.6569,11.8928,12.1150,12.2945,12.4117,12.4073,12.3704,12.3609,12.3625,12.3648,,,,,,,,,,,,,,,,,,,,,
2007-08-23,11.3309,11.3330,11.3341,11.3346,11.4411,11.5733,11.6936,11.9078,12.0898,12.2155,12.3304,12.3163,12.2946,12.2931,12.2790,12.2593,,,,,,,,,,,,,,,,,,,,,
2007-08-24,11.3178,11.2941,11.2824,11.2766,11.3689,11.4811,11.5846,11.7688,11.9384,12.0397,12.1486,12.1136,12.0892,12.1022,12.0965,12.0884,,,,,,,,,,,,,,,,,,,,,
2007-08-27,11.3064,11.2739,11.2595,11.2523,11.3194,11.4228,11.5283,11.7330,11.9059,12.0195,12.1102,12.0819,12.0760,12.0814,12.0710,12.0565,,,,,,,,,,,,,,,,,,,,,
2007-08-28,11.3096,11.2721,11.2570,11.2495,11.3222,11.4210,11.5454,11.8402,12.0514,12.1797,12.2726,12.2562,12.2348,12.2375,12.2224,12.2012,,,,,,,,,,,,,,,,,,,,,
2007-08-29,11.2817,11.2515,11.2404,11.2349,11.2861,11.3838,11.5063,11.7537,11.9314,12.0410,12.1031,12.1049,12.0870,12.0830,12.0692,12.0500,,,,,,,,,,,,,,,,,,,,,
2007-08-30,11.2823,11.2426,11.2294,11.2242,11.2579,11.3523,11.4795,11.7623,11.9370,12.0567,12.1175,12.1298,12.1060,12.0860,12.0696,12.0466,,,,,,,,,,,,,,,,,,,,,
2007-08-31,11.2575,11.2328,11.2245,11.2235,11.2612,11.3144,11.4234,11.6890,11.8439,11.9591,12.0125,12.0481,12.0192,12.0199,12.0191,12.0180,,,,,,,,,,,,,,,,,,,,,
2007-09-03,11.2264,11.2018,11.1936,11.1922,11.2122,11.2528,11.3570,11.5985,11.7535,11.8454,11.8984,11.9242,11.9295,11.9576,11.9596,11.9623,,,,,,,,,,,,,,,,,,,,,
2007-09-04,11.2315,11.2067,11.1984,11.1968,11.2098,11.2394,11.3325,11.5656,11.7226,11.8172,11.8904,11.9193,11.9074,11.9432,11.9497,11.9589,,,,,,,,,,,,,,,,,,,,,
2007-09-05,11.2379,11.2122,11.2036,11.2070,11.2432,11.3112,11.4283,11.7070,11.8822,11.9929,12.0722,12.1423,12.1514,12.1797,12.1823,12.1858,,,,,,,,,,,,,,,,,,,,,
2007-09-06,11.1686,11.1492,11.1427,11.1500,11.1926,11.2784,11.4035,11.6877,11.8583,11.9687,12.0348,12.0598,12.0762,12.1109,12.1041,12.0945,,,,,,,,,,,,,,,,,,,,,
2007-09-10,11.1610,11.1467,11.1419,11.1541,11.2052,11.3342,11.4887,11.7924,11.9845,12.0808,12.1437,12.1946,12.1956,12.2057,12.1971,12.1851,,,,,,,,,,,,,,,,,,,,,
2007-09-11,11.1544,11.1286,11.1200,11.1314,11.1766,11.2899,11.4400,11.7396,11.9307,12.0403,12.1028,12.1232,12.1274,12.1426,12.1396,12.1355,,,,,,,,,,,,,,,,,,,,,
2007-09-12,11.1444,11.1152,11.1055,11.1145,11.1482,11.2443,11.3650,11.6492,11.8336,11.9304,12.0209,12.0095,12.0436,12.0724,12.0679,12.0618,,,,,,,,,,,,,,,,,,,,,
2007-09-13,11.1461,11.1268,11.1203,11.1371,11.1833,11.3062,11.4330,11.7040,11.8556,11.9378,12.0017,12.0007,12.0213,12.0589,12.0492,12.0356,,,,,,,,,,,,,,,,,,,,,
2007-09-14,11.1345,11.1205,11.1158,11.1319,11.1705,11.2815,11.3830,11.6422,11.7619,11.8373,11.8867,11.8816,11.9032,11.9279,11.9266,11.9248,,,,,,,,,,,,,,,,,,,,,
2007-09-17,11.1305,11.1206,11.1172,11.1371,11.1786,11.2923,11.4139,11.7069,11.8379,11.9172,11.9852,11.9728,11.9777,12.0046,12.0088,12.0147,,,,,,,,,,,,,,,,,,,,,
2007-09-18,11.1125,11.0964,11.0911,11.1067,11.1372,11.2150,11.3424,11.5110,11.5955,11.6371,11.6860,11.6916,11.7116,11.7073,11.7004,11.6908,,,,,,,,,,,,,,,,,,,,,
2007-09-19,11.0900,11.0717,11.0656,11.0768,11.0975,11.1530,11.2590,11.4307,11.5153,11.5417,11.5862,11.5950,11.5873,11.5939,11.6032,11.6163,,,,,,,,,,,,,,,,,,,,,
2007-09-20,11.0991,11.0818,11.0760,11.0857,11.1021,11.1486,11.2542,11.4191,11.4985,11.5552,11.5897,11.5770,11.5688,11.5823,11.5882,11.5964,,,,,,,,,,,,,,,,,,,,,
2007-09-21,11.0858,11.0673,11.0612,11.0703,11.0844,11.1161,11.1879,11.3372,11.4146,11.4823,11.5242,11.4699,11.4949,11.5528,11.5537,11.5549,,,,,,,,,,,,,,,,,,,,,
2007-09-24,11.0746,11.0602,11.0554,11.0693,11.0884,11.1439,11.2144,11.3884,11.4794,11.5561,11.6071,11.5698,11.5838,11.6091,11.6119,11.6159,,,,,,,,,,,,,,,,,,,,,
2007-09-25,11.0555,11.0445,11.0408,11.0478,11.0567,11.0971,11.1777,11.3310,11.4050,11.4960,11.5371,11.4905,11.5231,11.5586,11.5546,11.5491,,,,,,,,,,,,,,,,,,,,,
2007-09-26,11.0471,11.0388,11.0360,11.0498,11.0658,11.1365,11.2076,11.3509,11.4240,11.5093,11.5426,11.5317,11.5317,11.5388,11.5427,11.5482,,,,,,,,,,,,,,,,,,,,,
2007-09-27,11.0583,11.0543,11.0529,11.0709,11.0914,11.1612,11.2287,11.3576,11.4208,11.4832,11.5169,11.4951,11.5066,11.5258,11.5368,11.5521,,,,,,,,,,,,,,,,,,,,,
2007-09-28,11.0476,11.0453,11.0446,11.0603,11.0787,11.1476,11.1968,11.3188,11.3839,11.4492,11.4797,11.4242,11.4659,11.5048,11.5125,11.5234,,,,,,,,,,,,,,,,,,,,,
2007-10-01,11.0409,11.0409,11.0415,11.0513,11.0647,11.1231,11.1570,11.2729,11.2950,11.3441,11.3700,11.3513,11.3616,11.3819,11.3819,11.3819,,,,,,,,,,,,,,,,,,,,,
2007-10-02,11.0303,11.0303,11.0322,11.0463,11.0642,11.1153,11.1670,11.2770,11.3018,11.3555,11.3865,11.3626,11.3897,11.4084,11.4181,11.4317,,,,,,,,,,,,,,,,,,,,,
2007-10-03,11.0575,11.0575,11.0585,11.0637,11.0767,11.1450,11.1995,11.3125,11.3507,11.3924,11.4257,11.4133,11.4287,11.4618,11.4669,11.4740,,,,,,,,,,,,,,,,,,,,,
2007-10-04,11.0788,11.0788,11.0837,11.1020,11.1257,11.1793,11.2402,11.3460,11.3887,11.4372,11.4757,11.4517,11.4703,11.4993,11.5081,11.5204,,,,,,,,,,,,,,,,,,,,,
2007-10-05,11.0687,11.0687,11.0744,11.0909,11.1154,11.1746,11.2254,11.3196,11.3628,11.4042,11.4511,11.4104,11.4203,11.4481,11.4550,11.4647,,,,,,,,,,,,,,,,,,,,,
2007-10-08,11.0745,11.0745,11.0820,11.0997,11.1280,11.1936,11.2384,11.3432,11.3929,11.4224,11.4642,11.4484,11.4517,11.4770,11.4818,11.4884,,,,,,,,,,,,,,,,,,,,,
2007-10-09,11.0538,11.0538,11.0625,11.0798,11.0986,11.1229,11.1644,11.2527,11.2830,11.3178,11.3497,11.3286,11.3360,11.3623,11.3780,11.3999,,,,,,,,,,,,,,,,,,,,,
2007-10-10,11.0700,11.0700,11.0785,11.0930,11.1137,11.1522,11.1950,11.2920,11.3292,11.3693,11.4130,11.3695,11.3939,11.4313,11.4356,11.4415,,,,,,,,,,,,,,,,,,,,,
2007-10-11,11.0767,11.0767,11.0855,11.0986,11.1196,11.1643,11.2212,11.3281,11.3368,11.3890,11.4288,11.3801,11.4116,11.4613,11.4657,11.4718,,,,,,,,,,,,,,,,,,,,,
2007-10-15,11.0674,11.0674,11.0800,11.0968,11.1167,11.1505,11.2068,11.2801,11.3097,11.3487,11.3998,11.3704,11.3844,11.4276,11.4458,11.4714,,,,,,,,,,,,,,,,,,,,,
2007-10-16,11.0758,11.0758,11.0868,11.0998,11.1185,11.1559,11.2124,11.2978,11.3380,11.3851,11.4239,11.3982,11.4186,11.4616,11.4813,11.5089,,,,,,,,,,,,,,,,,,,,,
2007-10-17,11.0847,11.0847,11.0970,11.1102,11.1263,11.1604,11.2257,11.3177,11.3563,11.4103,11.4538,11.4397,11.4466,11.5229,11.5388,11.5611,,,,,,,,,,,,,,,,,,,,,
2007-10-18,11.1400,11.1400,11.1681,11.1952,11.2208,11.2477,11.2955,11.3800,11.4234,11.4611,11.5000,11.5039,11.5192,11.5829,11.6005,11.6253,,,,,,,,,,,,,,,,,,,,,
2007-10-19,11.1442,11.1442,11.1835,11.2179,11.2594,11.3096,11.3667,11.4759,11.5487,11.6083,11.6555,11.6373,11.6823,11.7913,11.8202,11.8605,,,,,,,,,,,,,,,,,,,,,
2007-10-22,11.1481,11.1481,11.1916,11.2264,11.2887,11.3918,11.5017,11.7118,11.8175,11.8811,11.9408,11.9533,12.0204,12.0591,12.0837,12.1181,,,,,,,,,,,,,,,,,,,,,
2007-10-23,11.1481,11.1481,11.1809,11.2050,11.2578,11.3369,11.4032,11.5686,11.6557,11.7256,11.7831,11.7897,11.8259,11.8733,11.8856,11.9029,,,,,,,,,,,,,,,,,,,,,
2007-10-24,11.1586,11.1586,11.1945,11.2188,11.2766,11.3804,11.4788,11.6768,11.7714,11.8674,11.9517,11.9420,11.9924,12.0410,12.0511,12.0652,,,,,,,,,,,,,,,,,,,,,
2007-10-25,11.1603,11.1603,11.2023,11.2285,11.2885,11.3865,11.4837,11.6813,11.7710,11.8854,11.9517,11.9485,12.0147,12.0749,12.0945,12.1220,,,,,,,,,,,,,,,,,,,,,
2007-10-26,11.1600,11.1600,11.1936,11.2130,11.2608,11.3384,11.4203,11.5921,11.6819,11.7628,11.8158,11.8321,11.8472,11.9091,11.9224,11.9409,,,,,,,,,,,,,,,,,,,,,
2007-10-29,11.1592,11.1592,11.1822,11.1946,11.2256,11.2786,11.3423,11.5027,11.5897,11.6825,11.7515,11.7542,11.8122,11.8928,11.9062,11.9251,,,,,,,,,,,,,,,,,,,,,
2007-10-30,11.1555,11.1555,11.1835,11.1975,11.2343,11.2927,11.3540,11.5108,11.5999,11.6870,11.7569,11.7610,11.8125,11.9193,11.9433,11.9768,,,,,,,,,,,,,,,,,,,,,
2007-10-31,11.1550,11.1566,11.1779,11.1886,11.2235,11.2857,11.3566,11.5252,11.6094,11.6967,11.7679,11.7614,11.8125,11.9304,11.9583,11.9974,,,,,,,,,,,,,,,,,,,,,
2007-11-01,11.1613,11.1650,11.1899,11.2024,11.2353,11.3002,11.3827,11.5792,11.6909,11.7688,11.8219,11.8488,11.8924,12.0057,12.0359,12.0783,,,,,,,,,,,,,,,,,,,,,
2007-11-05,11.1564,11.1621,11.1869,11.1993,11.2389,11.3278,11.4313,11.6390,11.7283,11.8381,11.9122,11.9273,11.9810,12.1396,12.1947,12.2719,,,,,,,,,,,,,,,,,,,,,
2007-11-06,11.1652,11.1686,11.1792,11.1845,11.2142,11.2947,11.3952,11.5921,11.6882,11.7861,11.8597,11.8783,11.9198,12.0679,12.1091,12.1669,,,,,,,,,,,,,,,,,,,,,
2007-11-07,11.1620,11.1709,11.1929,11.2039,11.2464,11.3465,11.4797,11.7232,11.8577,11.9868,12.0954,12.1214,12.2115,12.3576,12.3716,12.3911,,,,,,,,,,,,,,,,,,,,,
2007-11-08,11.1657,11.1799,11.2083,11.2225,11.2826,11.4082,11.5577,11.8506,12.0139,12.1440,12.2685,12.3034,12.4079,12.5777,12.6269,12.6958,,,,,,,,,,,,,,,,,,,,,
2007-11-09,11.1659,11.1810,11.2061,11.2187,11.2633,11.3616,11.4921,11.7574,11.8976,12.0524,12.1299,12.1601,12.2485,12.4057,12.4449,12.4999,,,,,,,,,,,,,,,,,,,,,
2007-11-12,11.1593,11.1837,11.2183,11.2356,11.2929,11.4184,11.5658,11.8476,12.0202,12.1783,12.2942,12.3249,12.4301,12.6215,12.6728,12.7445,,,,,,,,,,,,,,,,,,,,,
2007-11-13,11.1633,11.1869,11.2158,11.2303,11.2951,11.4239,11.5618,11.8735,12.0681,12.2570,12.3679,12.4067,12.5193,12.7101,12.7601,12.8301,,,,,,,,,,,,,,,,,,,,,
2007-11-14,11.1599,11.1770,11.1952,11.2043,11.2677,11.3778,11.4896,11.7589,11.9270,12.0762,12.1620,12.2052,12.3144,12.4773,12.5414,12.6311,,,,,,,,,,,,,,,,,,,,,
2007-11-16,11.1606,11.1820,11.2020,11.2121,11.2651,11.3754,11.4949,11.7591,11.9424,12.0974,12.1816,12.2132,12.3261,12.4703,12.5253,12.6024,,,,,,,,,,,,,,,,,,,,,
2007-11-19,11.1699,11.1914,11.2094,11.2183,11.2610,11.3728,11.4909,11.7740,11.9733,12.1570,12.2434,12.2413,12.3625,12.5300,12.5785,12.6463,,,,,,,,,,,,,,,,,,,,,
2007-11-20,11.1699,11.1930,11.2101,11.2187,11.2619,11.3750,11.4926,11.7759,11.9741,12.1583,12.2437,12.2411,12.3628,12.5300,12.5785,12.6463,,,,,,,,,,,,,,,,,,,,,
2007-11-21,11.1595,11.1852,11.2024,11.2110,11.2509,11.3522,11.4629,11.7340,11.9546,12.1308,12.2167,12.2355,12.3935,12.5146,12.5656,12.6370,,,,,,,,,,,,,,,,,,,,,
2007-11-22,11.1499,11.1808,11.1994,11.2086,11.2500,11.3526,11.4691,11.7410,11.9403,12.1164,12.2032,12.2421,12.3365,12.4715,12.5246,12.5990,,,,,,,,,,,,,,,,,,,,,
2007-11-23,11.1500,11.1876,11.2080,11.2182,11.2543,11.3584,11.4790,11.7418,11.9337,12.1091,12.2044,12.2460,12.3541,12.4732,12.5250,12.5976,,,,,,,,,,,,,,,,,,,,,
2007-11-26,11.1543,11.1915,11.2097,11.2189,11.2619,11.3630,11.4852,11.7511,11.9472,12.1348,12.2461,12.2848,12.4222,12.5370,12.5851,12.6526,,,,,,,,,,,,,,,,,,,,,
2007-11-27,11.1500,11.2084,11.2344,11.2473,11.2993,11.4198,11.5523,11.8354,12.0640,12.2685,12.3975,12.4443,12.5408,12.7130,12.7559,12.8160,,,,,,,,,,,,,,,,,,,,,
2007-11-28,11.1414,11.1940,11.2152,11.2258,11.2853,11.4099,11.5368,11.8326,12.0540,12.2725,12.3734,12.4380,12.5863,12.7106,12.7596,12.8283,,,,,,,,,,,,,,,,,,,,,
2007-11-29,11.1451,11.2156,11.2415,11.2572,11.3467,11.4891,11.6442,11.9704,12.2231,12.4438,12.5718,12.6111,12.8031,12.9250,12.9645,13.0198,,,,,,,,,,,,,,,,,,,,,
2007-11-30,11.1398,11.2149,11.2400,11.2588,11.3565,11.4878,11.6280,11.9446,12.1794,12.3815,12.4811,12.5264,12.6666,12.8032,12.8480,12.9108,,,,,,,,,,,,,,,,,,,,,
2007-12-03,11.1396,11.2242,11.2524,11.2737,11.3530,11.4940,11.6377,11.9711,12.2171,12.4520,12.5879,12.6263,12.8007,12.8976,12.9441,13.0092,,,,,,,,,,,,,,,,,,,,,
2007-12-04,11.1514,11.2315,11.2582,11.2817,11.3621,11.5131,11.6637,12.0233,12.2900,12.5266,12.6676,12.6885,12.8656,12.9740,13.0219,13.0890,,,,,,,,,,,,,,,,,,,,,
2007-12-05,11.1666,11.2371,11.2606,11.2864,11.3720,11.5432,11.7138,12.1265,12.4135,12.6683,12.8309,12.8239,13.0541,13.1331,13.1901,13.2698,,,,,,,,,,,,,,,,,,,,,
2007-12-06,11.1630,11.2231,11.2431,11.2704,11.3552,11.5390,11.7009,12.1358,12.4499,12.7060,12.8349,12.8457,13.0181,13.1262,13.1765,13.2470,,,,,,,,,,,,,,,,,,,,,
2007-12-07,11.1739,11.2261,11.2435,11.2751,11.3678,11.5246,11.6649,12.0686,12.3939,12.6481,12.7519,12.7524,12.9132,13.0383,13.0914,13.1658,,,,,,,,,,,,,,,,,,,,,
2007-12-10,11.1817,11.2415,11.2615,11.3022,11.4094,11.5861,11.7595,12.2158,12.5252,12.7781,12.8840,12.9012,13.0027,13.1237,13.1670,13.2277,,,,,,,,,,,,,,,,,,,,,
2007-12-11,11.1767,11.2301,11.2479,11.2914,11.3966,11.5773,11.7424,12.1366,12.4404,12.6681,12.7299,12.7512,12.8667,13.0027,13.0539,13.1257,,,,,,,,,,,,,,,,,,,,,
2007-12-12,11.1870,11.2412,11.2593,11.3132,11.4331,11.6375,11.8245,12.2136,12.4954,12.7376,12.8179,12.8596,12.9309,13.0623,13.1195,13.1997,,,,,,,,,,,,,,,,,,,,,
2007-12-13,11.1993,11.2522,11.2699,11.3448,11.5000,11.7586,12.0058,12.4540,12.7821,13.0543,13.1583,13.1443,13.2942,13.4263,13.4600,13.5071,,,,,,,,,,,,,,,,,,,,,
2007-12-14,11.2010,11.2455,11.2604,11.3335,11.4725,11.7153,11.9324,12.3569,12.6703,12.9326,13.0226,13.0544,13.1551,13.3105,13.3465,13.3969,,,,,,,,,,,,,,,,,,,,,
2007-12-17,11.2045,11.2470,11.2612,11.3422,11.4840,11.7275,11.9453,12.3427,12.6489,12.8963,12.9674,12.9700,13.1171,13.2531,13.2820,13.3225,,,,,,,,,,,,,,,,,,,,,
2007-12-18,11.2028,11.2339,11.2442,11.3292,11.4674,11.7013,11.9175,12.3161,12.5764,12.8265,12.8817,12.8717,12.9834,13.1216,13.1547,13.2010,,,,,,,,,,,,,,,,,,,,,
2007-12-19,11.1925,11.2164,11.2244,11.3060,11.4291,11.6533,11.8774,12.2580,12.5012,12.7483,12.7894,12.7786,12.8927,13.0255,13.0605,13.1095,,,,,,,,,,,,,,,,,,,,,
2007-12-20,11.2224,11.2479,11.2564,11.3543,11.4916,11.7734,12.0239,12.4608,12.7236,12.9780,12.9970,12.9848,13.0353,13.0996,13.1274,13.1663,,,,,,,,,,,,,,,,,,,,,
2007-12-21,11.2246,11.2466,11.2539,11.3622,11.5034,11.8139,12.0784,12.5142,12.7530,12.9932,13.0075,12.9507,13.0337,13.0806,13.0940,13.1128,,,,,,,,,,,,,,,,,,,,,
2007-12-24,11.2302,11.2482,11.2543,11.3676,11.5057,11.8174,12.0818,12.5166,12.7541,12.9944,13.0072,12.9503,13.0337,13.0805,13.0939,13.1126,,,,,,,,,,,,,,,,,,,,,
2007-12-26,11.2445,11.2596,11.2646,11.3918,11.5367,11.8707,12.1339,12.6049,12.8201,13.0814,13.0839,13.0444,13.1126,13.2002,13.2315,13.2753,,,,,,,,,,,,,,,,,,,,,
2007-12-27,11.2254,11.2346,11.2376,11.3570,11.4844,11.8157,12.0804,12.5726,12.9002,13.1505,13.1877,13.1384,13.2014,13.2709,13.2863,13.3079,,,,,,,,,,,,,,,,,,,,,
2007-12-28,11.2214,11.2274,11.2294,11.3522,11.4804,11.7824,12.0822,12.5609,12.8381,13.0949,13.0844,13.0330,13.1443,13.2521,13.2832,13.3268,,,,,,,,,,,,,,,,,,,,,
2007-12-31,11.2255,11.2285,11.2371,11.3570,11.4876,11.7856,12.0859,12.5639,12.8396,13.0945,13.0840,13.0333,13.1444,13.2520,13.2831,13.3267,,,,,,,,,,,,,,,,,,,,,
2008-01-02,11.2034,11.2034,11.2179,11.3287,11.4557,11.7500,12.0346,12.5073,12.8059,13.0389,13.0573,13.0502,13.1160,13.1848,13.1993,13.2195,,,,,,,,,,,,,,,,,,,,,
2008-01-03,11.2043,11.2043,11.2224,11.3127,11.4227,11.6857,11.9691,12.4459,12.7226,12.9521,12.9645,12.9410,12.9984,13.0958,13.1143,13.1403,,,,,,,,,,,,,,,,,,,,,
2008-01-04,11.2202,11.2202,11.2480,11.3505,11.4818,11.7880,12.0616,12.5315,12.7949,13.0276,13.0027,12.9720,13.0333,13.1169,13.1350,13.1604,,,,,,,,,,,,,,,,,,,,,
2008-01-07,11.2122,11.2122,11.2479,11.3516,11.4899,11.7980,12.0794,12.5499,12.7981,12.9887,12.9779,12.9452,12.9781,13.0742,13.0924,13.1179,,,,,,,,,,,,,,,,,,,,,
2008-01-08,11.2028,11.2028,11.2414,11.3330,11.4646,11.7645,12.0541,12.5140,12.7402,12.9245,12.9127,12.8920,12.9264,13.0218,13.0361,13.0560,,,,,,,,,,,,,,,,,,,,,
2008-01-09,11.2158,11.2158,11.2622,11.3552,11.4930,11.7921,12.0924,12.5483,12.7882,12.9709,12.9646,12.9422,13.0082,13.0327,13.0142,12.9884,,,,,,,,,,,,,,,,,,,,,
